ret1,ret2,ret5,ret20,retfut1
0.003700277520814,0.010669828097214,0.016609880749574,0.005137274717871,-0.002513615416841
-0.002513615416841,0.00117736102935,0.013536523071684,0.006169709263016,0.010667786644267
0.010667786644267,0.008127356514453,0.027234696491078,0.013562463145481,-0.000664893617021
-0.000664893617021,0.009995800083998,0.018206452705564,0.013998988024962,0.000748502994012
0.000748502994012,8.31117021277021E-05,0.011941804726264,0.011686564654448,-0.008559793900108
-0.008559793900108,-0.007817697937458,-0.000418935902807,0.008623605005073,0.00452640402347
0.00452640402347,-0.004072134962187,0.006635867282654,0.008754208754209,0.007343124165554
0.007343124165554,0.011902766135792,0.003324468085106,0.025745602854958,0.000497017892644
0.000497017892644,0.007843791722296,0.004491017964072,0.020015201418799,0.003394601755257
0.003394601755257,0.003893306825712,0.007147012382614,0.013633322181332,0
0,0.003394601755257,0.015842414082146,0.023564189189189,-0.007508870368842
-0.007508870368842,-0.007508870368842,0.003671562082777,0.023224159931944,0.000498836049219
0.000498836049219,-0.007013780014853,-0.003147779986746,0.030484672032882,-0.014542130629882
-0.014542130629882,-0.014050548719654,-0.018132141082961,0.018551919608348,0.006239986508137
0.006239986508137,-0.008392886820675,-0.015347800973678,0.021049028835458,0.007793513785301
0.007793513785301,0.01408213171431,-0.007673900486839,0.024361158432709,0.009313154831199
0.009313154831199,0.017179250817062,0.009145327569006,0.033373063170441,-0.006920415224913
-0.006920415224913,0.0023282887078,0.001661957786272,0.029112951421498,0.006304961008794
0.006304961008794,-0.000659087164277,0.022851842482503,0.027182657295283,-8.24402308325714E-05
-8.24402308325714E-05,0.00622200099552,0.016425039805581,0.020015137498949,0.000412235138923
0.000412235138923,0.000329760923331,0.008980542158656,0.016673648931714,0.01005439261579
0.01005439261579,0.01047077252865,0.009721535673093,0.029483410331793,0.001795039164491
0.001795039164491,0.011867479808802,0.018583042973287,0.020445478723404,-0.004723896400065
-0.004723896400065,-0.002937336814621,0.007419620774938,0.016300731869594,-0.009819967266776
-0.009819967266776,-0.014497475158821,-0.002390963805755,0.005568021274828,0.001652892561984
0.001652892561984,-0.008183306055646,-0.001153782759189,0.015926236378877,-0.006518151815182
-0.006518151815182,-0.004876033057851,-0.017542428198434,0.004756341789052,0.000830495805996
0.000830495805996,-0.005693069306931,-0.018488353151979,-0.001739562624254,8.29806655048619E-05
8.29806655048619E-05,0.000913545386596,-0.013747954173486,-0.002152674283822,-0.012197145701958
-0.012197145701958,-0.012115177163721,-0.016115702479339,-0.017658222625629,0.004535909281814
0.004535909281814,-0.007716561566545,-0.013283828382838,-0.013202409439723,-0.010025921899824
-0.010025921899824,-0.005535489290214,-0.016767710323063,-0.015705021616229,7.60192920069967E-05
7.60192920069967E-05,-0.009950664771302,-0.017508920421542,-0.016120990526841,-0.003716216216216
-0.003716216216216,-0.003640479428335,-0.02124128775307,-0.005312420946117,-0.005849440488301
-0.005849440488301,-0.009543918918919,-0.014951700965981,-0.01726305204056,0.003581478639038
0.003581478639038,-0.002288911495422,-0.015887616021407,-0.021370364210877,-0.006882487891919
-0.006882487891919,-0.00332565873625,-0.012762794469174,-0.037073652990608,0.006673511293635
0.006673511293635,-0.00025490695896,-0.00625,-0.023892483822798,0.005439401665817
0.005439401665817,0.012149212867899,0.002882332994235,-0.024732069249794,-0.011158072696534
-0.011158072696534,-0.00577936426993,-0.002472925726955,-0.035534668975184,0.00521456659258
0.00521456659258,-0.006001690617075,-0.0008496898632,-0.030904895335421,0.004252062250191
0.004252062250191,0.009488801504531,0.010352498288843,-0.036471932114883,0.002455754085867
0.002455754085867,0.006718258355302,0.006119326874044,-0.03583645544877,0.006420003378949
0.006420003378949,0.008891523414345,0.007100591715976,-0.025040916530278,-0.008729226120531
-0.008729226120531,-0.002365264402771,0.00957428620277,-0.02396694214876,0.000677392040644
0.000677392040644,-0.008057747188182,0.005017433455226,-0.024917491749175,0.004907767811812
0.004907767811812,0.005588484335309,0.005673638750106,-0.013703180798937,-0.011283260357023
-0.011283260357023,-0.006430868167203,-0.008109477952357,-0.025641025641026,-0.010390052801908
-0.010390052801908,-0.021556079488043,-0.024676850763807,-0.035844673083306,-0.016609294320138
-0.016609294320138,-0.026826775677057,-0.032430143945809,-0.040151196976061,0.002800385052945
0.002800385052945,-0.013855421686747,-0.030377390421391,-0.041809515845807,0.006196003141635
0.006196003141635,0.009013739389166,-0.029134388683058,-0.026108403510402,-0.012749349522984
-0.012749349522984,-0.006632341391046,-0.030574007835122,-0.038597972972973,0.01906351576913
0.01906351576913,0.006071118820468,-0.001721170395869,-0.016615801966768,-0.006206896551724
-0.006206896551724,0.012738293947114,0.008838715323357,-0.016969386884966,0.008587786259542
0.008587786259542,0.002327586206897,0.014660965180208,-0.012065596057439,-0.009030704394943
-0.009030704394943,-0.000520471894518,-0.000693842150911,-0.014202600958248,0.004165943412602
0.004165943412602,-0.004902382385826,0.016428006676623,-0.016658167601564,-0.011322385479689
-0.011322385479689,-0.007203610484291,-0.013879310344828,-0.033051563820795,0.011539470233412
0.011539470233412,8.64304235089966E-05,0.003730048577377,-0.010856556676355,0.005703914959813
0.005703914959813,0.017309205350118,0.000860067085233,-0.010375031890467,-0.00094526080605
-0.00094526080605,0.004753262466511,0.009026210727304,-0.015496655093573,0.011783932564941
0.011783932564941,0.010827532869296,0.016681071737252,-0.006335529650279,-0.002295332823259
-0.002295332823259,0.009461551694478,0.025963808025177,-0.014940406244754,-0.001363326516701
-0.001363326516701,-0.003655530051857,0.012877020136548,-0.00762066045724,0.006911262798635
0.006911262798635,0.005538513974097,0.014092979290195,-0.00143848366898,-0.011185492754851
-0.011185492754851,-0.004351535836178,0.003698606571478,-0.017430111148535,0.004456251606821
0.004456251606821,-0.006779086518092,-0.00357051772507,-0.001788451711804,-0.009555498677587
-0.009555498677587,-0.005141828777102,-0.010821404226312,-0.000946643717728,-0.004307003187182
-0.004307003187182,-0.01382134630151,-0.013737201365188,0.011551588343397,0.010381520892811
0.010381520892811,0.006029804462055,-0.01033810694009,0.019198882974082,0.006764277763507
0.006764277763507,0.017216022147245,0.007627046019368,0.019774501300954,0.010375914271135
0.010375914271135,0.017210377600822,0.013565395444075,0.043661600632522,0.004882154882155
0.004882154882155,0.015308725973805,0.02834008097166,0.029137931034483,-0.002010386999497
-0.002010386999497,0.002861952861953,0.030711999307899,0.033483691880639,0.004280678193722
0.004280678193722,0.002261685374435,0.024488397979279,0.029070267480864,0
0,0.004280678193722,0.017605034869876,0.038448186078806,-0.002758044295863
-0.002758044295863,-0.002758044295863,0.004377104377104,0.031287813310285,0.006118002011398
0.006118002011398,0.003343083994985,0.005612330373597,0.049479849637206,0.001082882132445
0.001082882132445,0.007207509218907,0.008729226120531,0.038631060409645,-0.006074222000333
-0.006074222000333,-0.004997917534361,-0.001671541997493,0.026467302569391,0.010548346588531
0.010548346588531,0.004410051589283,0.008859172586711,0.038276277309479,-0.00654461105128
-0.00654461105128,0.003934700711595,0.005028494803889,0.019467822834311,0.001501000667111
0.001501000667111,-0.005053433849722,0.000416493127863,0.0233469665985,-0.000333055786844
-0.000333055786844,0.001167444963309,-0.00099850224663,0.024402730375427,-0.001665833749792
-0.001665833749792,-0.001998334721066,0.003432398493093,0.015676637573087,0.00525613215418
0.00525613215418,0.003581542562052,-0.001822549913015,0.032564915588311,-0.002323844302432
-0.002323844302432,0.002920073418989,0.002418278852568,0.025595085743537,0.00232925713335
0.00232925713335,0,0.003247293921732,0.037901628047205,0.002821810938667
0.002821810938667,0.005157640795275,0.006413459936698,0.045332641231941,0.00182073988248
0.00182073988248,0.004647688604864,0.009928249624562,0.036475725661444,0.003552251135894
0.003552251135894,0.00537945874369,0.008216449497884,0.033168906276578,0.000905498847547
0.000905498847547,0.004460966542751,0.011479910157225,0.023484848484849,-0.000740192450037
-0.000740192450037,0.000164636154099,0.008382438376629,0.017758418495561,-0.001646090534979
-0.001646090534979,-0.00238506456123,0.003889762476206,0.018129931173409,0.000494641384996
0.000494641384996,-0.001152263374486,0.002560925237505,0.014291684078563,-0.011206328279499
-0.011206328279499,-0.010717230008244,-0.012183075403359,0.002925198495612,-0.007583333333333
-0.007583333333333,-0.018704680290046,-0.020560901389917,-0.001927589674824,-0.00041985053321
-0.00041985053321,-0.008,-0.020246913580247,-0.00841316118284,0.009408602150538
0.009408602150538,0.008984801410698,-0.009398186314922,-0.000166417041105,-0.001914114513981
-0.001914114513981,0.007476478494624,-0.011783124588003,0.004018417748012,-0.007254231635121
-0.007254231635121,-0.009154460719041,-0.007833333333333,-0.01366912434761,0.003695615655972
0.003695615655972,-0.003585424831152,0.003442774372323,-0.003502334889927,0.008200836820084
0.008200836820084,0.011926759617,0.012096774193548,0.003164029975021,-0.008217131474104
-0.008217131474104,-8.36820083682436E-05,-0.005575898801598,-0.004747626186907,0.002343292325718
0.002343292325718,-0.005893094289509,-0.00133411156508,-0.000750876022026,0.012106537530266
0.012106537530266,0.01447819901247,0.018142113220225,0.006058594074197,0.006517076390035
0.006517076390035,0.018702513150205,0.021004184100419,0.01497379585725,0.001639209900828
0.001639209900828,0.008166969147005,0.014359229747676,0.014275043572081,0.00106374273791
0.00106374273791,0.002704696336366,0.02385136831534,0.01249689646611,0.003269576589832
0.003269576589832,0.004336797316095,0.024797528596477,0.01396117306898,0.000244419097279
0.000244419097279,0.003514794834069,0.012786668866524,0.010619031939414,-0.004887187423638
-0.004887187423638,-0.004643962848297,0.001311367920662,0.004770129122461,0.006630105590571
0.006630105590571,0.001710515598273,0.006300630063006,0.012181069958848,0.004553585948935
0.004553585948935,0.011213882295163,0.009808729769495,0.018466611706513,-0.006880362635584
-0.006880362635584,-0.00235810700927,-0.000407365162131,0.010959129861569,0.006031461406798
0.006031461406798,-0.000890399870487,0.005375906166002,0.028583333333333,-0.004050879040752
-0.004050879040752,0.001956149645448,0.006220839813375,0.032244520950542,0.00260310745953
0.00260310745953,-0.001458316454671,0.002195478939665,0.03536626344086,0.00446247464503
0.00446247464503,0.007077198405597,0.002104581512061,0.030292942743009,0.005654281098546
0.005654281098546,0.010141987829615,0.014752628576086,0.038105561577587,-0.007550200803213
-0.007550200803213,-0.001938610662359,0.001053228550595,0.037796069208802,-8.09323405633305E-05
-8.09323405633305E-05,-0.007630522088353,0.005043520702839,0.033891213389121,0.007446377984622
0.007446377984622,0.007364842991259,0.009898580121704,0.033117529880478,0.001285450309311
0.001285450309311,0.008741400242817,0.00670436187399,0.043016151979245,-0.007702800288855
-0.007702800288855,-0.006427251546557,-0.006666666666667,0.032562411288303,-0.007277431875152
-0.007277431875152,-0.014924175559657,-0.0063936549045,0.012786668866524,-0.002850859330455
-0.002850859330455,-0.010107544271044,-0.009146094698503,0.003360380296697,0.007515111909819
0.007515111909819,0.004642828052456,-0.009078492809512,0.009246379183373,-0.00178368736825
-0.00178368736825,0.005718019931384,-0.012115862954345,0.006375674350172,0.00690383365822
0.00690383365822,0.005107832009081,0.002425810625051,0.010021182988431,-0.00596918609341
-0.00596918609341,0.000893437296946,0.003746843691456,0.003746843691456,0.003570559117098
0.003570559117098,-0.002419940308139,0.010210749877471,0.012277973315871,-0.012533354896095
-0.012533354896095,-0.009007546863588,-0.009891357223934,-0.006993006993007,0.001408450704225
0.001408450704225,-0.011142556804399,-0.00672514619883,-0.010101991257892,-0.001488241258627
-0.001488241258627,-8.18866688503531E-05,-0.015003629910462,-0.004727361643166,0.001310293997216
0.001310293997216,-0.000179897294999,-0.007790310800941,-0.009398039374544,0.001635724216897
0.001635724216897,0.002948161493735,-0.009703242500202,-0.003741966973074,-0.003429411284396
-0.003429411284396,-0.001799296638587,-0.000573206681952,-0.00973630831643,-0.006636624334289
-0.006636624334289,-0.010043275904303,-0.008602361560854,-0.020678513731826,0.002391949851534
0.002391949851534,-0.004260548955346,-0.004749815739907,-0.023855421686747,-0.005842178885872
-0.005842178885872,-0.003464203233256,-0.011859000572504,-0.022175461314341,0.006455884787287
0.006455884787287,0.000575989467621,-0.007103780517678,-0.015783083771752,-0.00328947368421
-0.00328947368421,0.00314517463996,-0.006964358869316,-0.026271390696553,0.009818481848185
0.009818481848185,0.006496710526316,0.009485318376773,-0.017973200673995,0.001225590326007
0.001225590326007,0.011056105610561,0.008310705175677,-0.009137220021024,-0.003345846254284
-0.003345846254284,-0.002124356565079,0.010842575732495,-0.005212999918547,0.013264554163596
0.013264554163596,0.009874326750449,0.017680921052632,0.010864237869629,0.002181818181818
0.002181818181818,0.015475313190862,0.023267326732673,0.005513215501865,-0.00354781486857
-0.00354781486857,-0.001373737373737,0.009723016586322,0.003736192332684,0.007363651076226
0.007363651076226,0.003789711336881,0.015913171209401,0.004194563200774,-0.000481966423006
-0.000481966423006,0.006878135620651,0.018832391713748,0.009737888501177,-0.00691151651531
-0.00691151651531,-0.007390151819423,-0.001454545454546,-0.000808603541684,-0.003156105850935
-0.003156105850935,-0.010045808888532,-0.006773101112724,0.008679986898133,0.000162364020133
0.000162364020133,-0.002994254268835,-0.003074931218644,0.007424851993589,0.004058441558442
0.004058441558442,0.004221464523462,-0.006345891236244,0.01302104659733,-0.005820533548909
-0.005820533548909,-0.001785714285714,-0.011653138310697,0.005806820969985,-0.007155635062612
-0.007155635062612,-0.012934518997575,-0.011896091284292,-0.003021148036254,-0.00990990990991
-0.00990990990991,-0.016994633273703,-0.018590680305244,-0.009504301515772,0.004632310364794
0.004632310364794,-0.005323505323505,-0.014204545454546,0.001732101616628,0.001070399341293
0.001070399341293,0.00570766812805,-0.017138237671787,0.000411421048301,-0.000904754071393
-0.000904754071393,0.000164676821737,-0.012278419255164,0.005379903989406,8.23248538734265E-05
8.23248538734265E-05,-0.000822503701267,-0.005077805077805,-0.000986842105263,0.001646361540994
0.001646361540994,0.001728821931341,0.006534866407478,0.003960396039604,0.009286653517423
0.009286653517423,0.010948304247613,0.011198023878139,0.00343165291282,0.000244279781777
0.000244279781777,0.009533201840894,0.01036354663596,0.002448180186062,-0.001383914034516
-0.001383914034516,-0.001139972314958,0.009878982464806,0.004421518054532,-0.0103529795386
-0.0103529795386,-0.011722565939433,-0.000658544616398,-0.018989898989899,-0.014497528830313
-0.014497528830313,-0.024700415749572,-0.016765285996055,-0.035316884373488,-0.004179204279505
-0.004179204279505,-0.018616144975288,-0.029883559970687,-0.035928143712575,0.004532482793352
0.004532482793352,0.00033433634236,-0.025724519700423,-0.038637641577637,-0.007687165775401
-0.007687165775401,-0.003189524928655,-0.031874133855058,-0.04556778911838,-0.002020882452004
-0.002020882452004,-0.009692513368984,-0.023723228995058,-0.040867524480052,-0.005653054336821
-0.005653054336821,-0.007662512630515,-0.014961551320629,-0.043270011365482,-0.000848536274926
-0.000848536274926,-0.006496793790078,-0.011666946449555,-0.044237012987013,0.008492569002123
0.008492569002123,0.007636826474332,-0.007770721925134,-0.040016168148747,0.002526315789474
0.002526315789474,0.01104033970276,0.002441899629505,-0.031956415677346,-0.009659806803864
-0.009659806803864,-0.007157894736842,-0.005231184610192,-0.034398034398034,0.014758269720102
0.014758269720102,0.004955900881982,0.015188799321171,-0.010339978492845,-0.01596456034771
-0.01596456034771,-0.001441899915182,-0.000169851380042,-0.030629888843145,0.002463263399303
0.002463263399303,-0.013540621865597,-0.006147368421053,-0.029281131765093,0.017031011692934
0.017031011692934,0.019536226959993,0.008231835363293,-0.011854778957767,-0.002332750145797
-0.002332750145797,0.014658532452127,0.015691263782867,-0.014241027329602,-0.004175365344468
-0.004175365344468,-0.006498375406148,-0.003259779338014,-0.019970414201184,-0.010649895178197
-0.010649895178197,-0.014780793319416,0.002123502930434,-0.039329044866053,0.016273944736396
0.016273944736396,0.005450733752621,0.015929503473988,-0.023933572126343,0.008673894912427
0.008673894912427,0.025088998135277,0.00758143797384,-0.014102877639195,-0.004961137754258
-0.004961137754258,0.003669724770642,0.004926931106472,-0.008731466227348,0.008226691042047
0.008226691042047,0.003224739540268,0.017442348008386,0.014125710464728,0.005769389268936
0.005769389268936,0.014043543294,0.034327852178335,0.02425717643109,-0.001393100057363
-0.001393100057363,0.004368251875052,0.016346955796497,0.018215240641711,0.004759560150993
0.004759560150993,0.003359829550111,0.012402844385646,0.030986864264062,-0.003021888271807
-0.003021888271807,0.001723289020187,0.014375934851255,0.029952750590618,0.001556483984599
0.001556483984599,-0.001470107807906,0.007665045743015,0.037420449724226,0.008915426141011
0.008915426141011,0.010485786843614,0.010817012210112,0.04755838641189,0.002432103769761
0.002432103769761,0.011369213152298,0.014688987362547,0.041263157894737,8.08734330771606E-05
8.08734330771606E-05,0.00251317389542,0.009964064031362,0.038723225535489,-0.004043344654698
-0.004043344654698,-0.003962798220785,0.008929302859015,0.044614079728584,0.002435855797337
0.002435855797337,-0.001617337861879,0.00981514804515,0.03192912069542,0.008747772557914
0.008747772557914,0.011204936667749,0.009647344953385,0.057844219825023,0.004416251806648
0.004416251806648,0.013202656730925,0.011645774363122,0.059905100830368,0.005516028459509
0.005516028459509,0.009956640436807,0.017143781335921,0.047904690494043,0.004690729845762
0.004690729845762,0.010232632504597,0.026063657031504,0.055281837160752,0.004035767982907
0.004035767982907,0.008745428525998,0.027701279766726,0.06398322851153,-0.005911097099622
-0.005911097099622,-0.001899184933133,0.012766982495584,0.069079505000848,-0.000317133116626
-0.000317133116626,-0.006226355611601,0.007994244144216,0.05162635529608,-0.006106749147434
-0.006106749147434,-0.006421945611671,-0.003657179201781,0.036216305606086,0.01276731567188
0.01276731567188,0.006582599730351,0.004352298805096,0.054678411168356,-0.000393948944217
-0.000393948944217,0.012368337057134,-7.88146279948842E-05,0.045660595071293,-0.001655237644833
-0.001655237644833,-0.002048534509928,0.004202013795291,0.037941489797591,0.000631612190115
0.000631612190115,-0.001024670922992,0.0051550479816,0.040045954373872,-0.004655199621272
-0.004655199621272,-0.004026527711985,0.006623045004788,0.030300555374061,-0.000713436385256
-0.000713436385256,-0.005365314817737,-0.006775921840529,0.032686163676579,0.002776455656037
0.002776455656037,0.002061038446294,-0.003625758650587,0.033944053656143,0.000711968989795
0.000711968989795,0.003490401396161,-0.001263224380231,0.025537089582489,0.005296442687747
0.005296442687747,0.006012182580492,0.003392772605334,0.028467448443186,0.004639458991901
0.004639458991901,0.0099604743083,0.012762584225129,0.033155426168527,-0.001800250469631
-0.001800250469631,0.002830856334041,0.011661113755355,0.035482299447873,-0.007213988865365
-0.007213988865365,-0.009001252348153,0.001582153310656,0.025514336627248,-0.006555564331411
-0.006555564331411,-0.013722261428684,-0.005691699604743,0.009956640436807,-7.95038956909295E-05
-7.95038956909295E-05,-0.0066345470342,-0.011008885743493,0.005436086018067,0.002782857597201
0.002782857597201,0.00270313245349,-0.012836568566061,0.00270313245349,0.004202346971139
0.004202346971139,0.006996899101535,-0.006900337175567,0.002215715755322,0.000789577575997
0.000789577575997,0.00499524262607,0.001105757839033,-0.001024590163934,-0.009783037475345
-0.009783037475345,-0.009001184366364,-0.002146605183654,-0.004915563307698,0.000796749263007
0.000796749263007,-0.008994082840237,-0.001272163473006,-0.003806804663336,-0.002388344877
-0.002388344877,-0.001593498526014,-0.006422454804948,-7.97957229491773E-05,-0.005985156811108
-0.005985156811108,-0.008359207069501,-0.016502171338334,-0.018594390167034,0.017581888246628
0.017581888246628,0.011491501077328,0,-0.000945850082762,0.004102564102564
0.004102564102564,0.021756583172768,0.014022787028922,0.004816042949629,-0.000314292449124
-0.000314292449124,0.003786982248521,0.012897062335801,0.003866182736311,0.009353139982708
0.009353139982708,0.009035907912312,0.024818450243396,0.017994451050337,0.003893474536677
0.003893474536677,0.013283030731746,0.035003211303789,0.022687609075044,-0.000155134967422
-0.000155134967422,0.00373773555521,0.016962524654832,0.019697808717665,0.003568657874321
0.003568657874321,0.003412969283277,0.016421780466725,0.022608695652174,-0.005875077303649
-0.005875077303649,-0.00232738557021,0.010767900652362,0.011244790437996,0.000699844479005
0.000699844479005,-0.005179344465059,0.002102476249805,0.007279273638071,-0.003419069080737
-0.003419069080737,-0.002721617418351,-0.005197021408625,0.005645730416373,-0.003586744639376
-0.003586744639376,-0.006993550392416,-0.008611326609775,0.009319958928995,0.004616949683074
0.004616949683074,0.001013645224172,-0.007575757575758,0.020671012879631,-0.01760398816015
-0.01760398816015,-0.013068315204633,-0.019284603421462,0.002782857597201,0.00174437044085
0.00174437044085,-0.015890325595887,-0.018260937135753,0.00174437044085,0.002057938895045
0.002057938895045,0.003805899143673,-0.012865497076024,-0.000394788787999,-0.001026856240126
-0.001026856240126,0.001028969447523,-0.010329446748572,-0.002209072978304,0.007116312168894
0.007116312168894,0.00608214849921,-0.007867269045023,0.014819536291929,0.00745858522415
0.00745858522415,0.014627975013837,0.0174437044085,0.021574715388902,0.001636533665835
0.001636533665835,0.009107325115804,0.017334177615957,0.025696273242359,-0.004590368007469
-0.004590368007469,-0.002961346633416,0.010584518167457,0.02713551701991,0.002344849148038
0.002344849148038,-0.002256282579942,0.013995413932158,0.011755424063117,-0.008889582033687
-0.008889582033687,-0.006565577614507,-0.002119808432127,-0.001335742908777,-0.005438237608183
-0.005438237608183,-0.014279475982533,-0.014894014962594,-0.006454452566219,0.001117010841017
0.001117010841017,-0.004327301337529,-0.015404963821676,-0.01456159476717,-0.007743974713552
-0.007743974713552,-0.006635613976242,-0.018524308269501,-0.025985107043128,0.008361869873377
0.008361869873377,0.000553141050968,-0.012632563942608,-0.017688130333592,-0.000868741115148
-0.000868741115148,0.007485864458071,-0.004642014162077,-0.022031539888683,0.002450399177931
0.002450399177931,0.001579529300268,0.003252938086589,-0.013841368584759,-0.002838668979656
-0.002838668979656,-0.00039522567386,-0.000711181351245,-0.017328463750097,0.009884548473826
0.009884548473826,0.007017820533039,0.017042287170503,-0.00421052631579,0.003367003367003
0.003367003367003,0.013284833148822,0.012004422682041,0.002738868456061,0.007335726549087
0.007335726549087,0.010727429332081,0.020314599636393,0.005452562704471,-0.001481251936783
-0.001481251936783,0.005843608553145,0.016312884403091,0.021953694893752,-0.002861381283711
-0.002861381283711,-0.004338394793926,0.016289735884865,0.017255026119994,0.007158418923125
0.007158418923125,0.004276554673486,0.013546315871897,0.022432859399684,-0.003322002472188
-0.003322002472188,0.003812636165577,0.006789449040112,0.020083814343323,0.001627780792187
0.001627780792187,-0.001699629171817,0.001084598698481,0.01452461333124,0.00363720786256
0.00363720786256,0.005270909231843,0.006216211183594,0.010676433915212,-0.011180507363713
-0.011180507363713,-0.007583965330444,-0.002178649237473,-0.002256282579942,0.009045539613225
0.009045539613225,-0.002236101472743,-0.000309023485785,0.011411599187119,-0.001391035548686
-0.001391035548686,0.00764192139738,0.001627780792187,0.00764192139738,-0.001702522829283
-0.001702522829283,-0.003091190108192,-0.001702522829283,0.014948859166011,-0.006666666666667
-0.006666666666667,-0.008357839343755,-0.011951576837073,0.013695249064939,-0.002107070391759
-0.002107070391759,-0.008759689922481,-0.00288521522146,0.010430659818254,0.002346132791116
0.002346132791116,0.000234118932418,-0.009505409582689,0.020705582543601,-0.004603261293594
-0.004603261293594,-0.002267928364746,-0.012691533818294,0.007581740641289,0.007446308198777
0.007446308198777,0.002808769602871,-0.003643410852713,0.015967117223935,0.001089239866179
0.001089239866179,0.008543658880702,0.004136101139379,0.014587604478789,0.010958265329914
0.010958265329914,0.012059441375555,0.017283178227888,0.0286256523802,0.003766912669127
0.003766912669127,0.014766456827543,0.018725130685808,0.022394487510767,0.00291031630543
0.00291031630543,0.006688191881919,0.026414798557768,0.021929140003122,-0.00336006109202
-0.00336006109202,-0.000459523627173,0.015404963821676,0.011078400991633,-0.001225959696575
-0.001225959696575,-0.004581901489118,0.013056656563302,0.011336904370279,-0.005446873801304
-0.005446873801304,-0.006666155850126,-0.003382533825338,0.008714596949891,0.004011107682814
0.004011107682814,-0.001457614115842,-0.003140078119017,0.005562422744129,-0.002458512599877
-0.002458512599877,0.001542733724159,-0.008476517754868,0.00643360979769,0.002002464571781
0.002002464571781,-0.000460971112477,-0.003141521722473,0.006810091317134,-0.004150653343582
-0.004150653343582,-0.002156500308071,-0.006060606060606,-0.001002390315367,0.002161160852115
0.002161160852115,-0.001998462720984,0.001542733724159,0.012476606363069,-0.001078250154036
-0.001078250154036,0.001080580426057,-0.003534111862323,0.002318392581144,-7.71010023129599E-05
-7.71010023129599E-05,-0.001155268022181,-0.001155268022181,0.00363720786256,0.00647698357622
0.00647698357622,0.006399383191982,0.003305149884704,0.011860465116279,0.003983758522945
0.003983758522945,0.01048654483769,0.011500463105897,0.022709536444514,-0.001678748569248
-0.001678748569248,0.002298322224776,0.007624768946396,0.023148510205678,-0.010242299166858
-0.010242299166858,-0.011903853491034,-0.001619121048573,0.010298821877195,0.00084948644683
0.00084948644683,-0.009401513414355,-0.000693962526024,0.015833202696347,-0.00733024691358
-0.00733024691358,-0.006486987412155,-0.014402819275262,0.000933634171011,0.001476875242907
0.001476875242907,-0.005864197530864,-0.016863792445632,0.001321209295096,0.000155231294629
0.000155231294629,0.001632335794792,-0.015057708476649,-0.009378843788438,-0.002638522427441
-0.002638522427441,-0.002483700714064,-0.007490925940227,-0.015700390595083,0.017195767195767
0.017195767195767,0.014511873350923,0.008719135802469,-0.00168003054601,0.002141819016293
0.002141819016293,0.01937441643324,0.018344345122425,0.003831124051797,0.001068620715976
0.001068620715976,0.00321272852444,0.017929214529649,0.006137322593019,-0.000457491422036
-0.000457491422036,0.000610640409129,0.017305602979978,0.011184819500154,-0.002135937142421
-0.002135937142421,-0.002592451391536,0.017818238406474,0.0049938537185,-0.004586805290115
-0.004586805290115,-0.006712945304752,-0.003977663887401,0.00284966112138,0.002841563627986
0.002841563627986,-0.001758275361211,-0.003282192199069,0.00368946963874,0.003446163271558
0.003446163271558,0.006297519391752,-0.000914982844072,0.011346094473603,0.000839502404029
0.000839502404029,0.004288558737938,0.000381417346861,0.010012322858903,-0.004422754308373
