Date,Open,High,Low,Close,Adj Close,Volume
2017-12-27,136.929993,137.160004,135.889999,136.669998,136.568130,407900
2017-12-28,136.770004,137.130005,135.860001,136.910004,136.807953,469100
2017-12-29,137.789993,138.699997,137.089996,137.210007,137.107727,628000
2018-01-02,137.589996,139.380005,137.270004,138.970001,138.866425,638300
2018-01-03,139.360001,139.759995,137.929993,139.210007,139.106247,855200
2018-01-04,139.190002,142.699997,137.800003,141.419998,141.314590,1033300
2018-01-05,141.320007,143.699997,140.100006,143.089996,142.983353,1099800
2018-01-08,143.100006,143.630005,140.419998,142.740005,142.633606,821800
2018-01-09,142.009995,142.809998,140.539993,141.160004,141.054794,414300
2018-01-10,140.880005,141.199997,139.149994,140.940002,140.834946,581500
2018-01-11,141.050003,142.630005,140.190002,142.580002,142.473740,490000
2018-01-12,143.000000,144.830002,142.589996,143.630005,143.522949,488800
2018-01-16,144.149994,144.149994,141.080002,141.399994,141.294601,518900
2018-01-17,141.949997,143.229996,140.860001,142.490005,142.383789,510800
2018-01-18,147.339996,148.289993,143.789993,144.699997,144.592148,640900
2018-01-19,145.529999,147.190002,144.979996,147.070007,146.960403,568700
2018-01-22,147.059998,148.669998,145.899994,148.350006,148.239441,589000
2018-01-23,148.059998,151.360001,147.110001,151.080002,150.967392,665900
2018-01-24,151.630005,153.740005,150.740005,151.339996,151.227203,628800
2018-01-25,152.389999,155.639999,151.029999,152.710007,152.596191,926400
2018-01-26,153.580002,154.050003,150.889999,153.839996,153.725342,708300
2018-01-29,152.990005,157.220001,152.990005,155.160004,155.044342,680900
2018-01-30,154.850006,157.960007,153.630005,156.250000,156.133545,729600
2018-01-31,156.369995,157.800003,154.580002,155.080002,154.964432,716000
2018-02-01,153.000000,155.660004,152.089996,154.169998,154.055084,695400
2018-02-02,153.309998,154.479996,150.470001,151.070007,150.957397,592800
2018-02-05,150.490005,152.589996,146.250000,146.250000,146.141006,840800
2018-02-06,143.059998,147.679993,141.059998,146.929993,146.820480,1385300
2018-02-07,152.800003,152.800003,149.029999,149.210007,149.098785,784600
2018-02-08,148.369995,148.550003,142.580002,142.679993,142.573639,908700
2018-02-09,143.669998,145.300003,139.429993,144.089996,143.982620,986100
2018-02-12,144.440002,148.289993,144.440002,146.779999,146.670593,697600
2018-02-13,146.220001,147.889999,146.070007,146.979996,146.870438,411900
2018-02-14,146.160004,151.380005,146.059998,150.660004,150.547714,1395100
2018-02-15,150.779999,151.550003,148.039993,151.550003,151.437027,751600
2018-02-16,150.199997,150.270004,147.270004,148.550003,148.439285,659800
2018-02-20,147.330002,147.750000,145.940002,146.679993,146.570663,581900
2018-02-21,146.649994,150.880005,146.649994,148.059998,147.949646,405600
2018-02-22,148.899994,150.750000,148.559998,149.339996,149.228683,545600
2018-02-23,149.960007,149.979996,147.699997,148.860001,148.749054,760000
2018-02-26,149.429993,150.559998,147.759995,149.559998,149.448502,542000
2018-02-27,150.580002,152.130005,147.550003,147.720001,147.647400,898100
2018-02-28,148.169998,149.009995,144.169998,144.279999,144.209106,1021700
2018-03-01,143.889999,145.009995,141.190002,142.649994,142.579895,1183400
2018-03-02,141.869995,143.809998,139.520004,143.619995,143.549423,947900
2018-03-05,142.789993,144.149994,141.059998,143.630005,143.559418,898700
2018-03-06,143.990005,144.419998,142.559998,143.000000,142.929718,888700
2018-03-07,141.880005,143.070007,139.100006,140.490005,140.420975,1388200
2018-03-08,141.539993,142.949997,139.800003,140.259995,140.191086,1024700
2018-03-09,140.830002,143.179993,140.490005,143.070007,142.999695,836400
2018-03-12,143.059998,144.509995,142.600006,143.320007,143.249573,576400
2018-03-13,144.410004,144.860001,142.660004,143.339996,143.269562,509700
2018-03-14,144.130005,144.550003,142.589996,143.669998,143.599411,1550300
2018-03-15,144.360001,144.360001,141.100006,142.380005,142.310028,600400
2018-03-16,142.630005,144.960007,142.630005,143.770004,143.699356,835300
2018-03-19,143.720001,144.770004,141.250000,142.570007,142.499939,777200
2018-03-20,142.699997,145.679993,142.089996,144.779999,144.708862,619300
2018-03-21,144.679993,145.779999,142.949997,143.000000,142.929718,638700
2018-03-22,142.259995,143.259995,141.289993,141.449997,141.380478,611100
2018-03-23,142.220001,143.990005,139.729996,139.860001,139.791275,575800
2018-03-26,144.179993,146.410004,140.929993,145.250000,145.178619,1044400
2018-03-27,145.000000,145.720001,142.389999,143.160004,143.089661,993700
2018-03-28,144.300003,145.720001,143.190002,144.020004,143.949234,1846500
2018-03-29,151.949997,154.740005,150.000000,151.429993,151.355591,2752900
2018-04-02,151.630005,153.850006,149.809998,150.919998,150.845840,1747600
2018-04-03,151.529999,155.479996,150.979996,155.160004,155.083771,1524100
2018-04-04,154.000000,155.880005,153.339996,155.410004,155.333649,1111000
2018-04-05,155.869995,160.220001,155.610001,159.509995,159.431625,1225200
2018-04-06,158.360001,159.970001,155.259995,156.729996,156.652969,1240700
2018-04-09,158.000000,158.850006,155.500000,155.589996,155.513550,930800
2018-04-10,157.000000,158.630005,155.860001,157.949997,157.872391,973600
2018-04-11,156.679993,159.429993,156.679993,158.009995,157.932358,765700
2018-04-12,159.360001,162.789993,159.000000,162.250000,162.170288,1079800
2018-04-13,163.509995,163.580002,157.550003,159.130005,159.051819,1093700
2018-04-16,160.479996,161.699997,159.389999,160.429993,160.351166,1303400
2018-04-17,161.160004,161.970001,160.000000,161.270004,161.190750,1708800
2018-04-18,162.190002,163.779999,160.610001,161.009995,160.930862,931500
2018-04-19,160.839996,161.649994,159.660004,160.360001,160.281204,630600
2018-04-20,159.919998,160.600006,158.820007,159.479996,159.401627,843300
2018-04-23,160.089996,161.960007,159.740005,160.259995,160.181259,659200
2018-04-24,161.229996,161.979996,159.320007,159.830002,159.751450,743500
2018-04-25,159.589996,161.080002,158.289993,158.770004,158.692001,634700
2018-04-26,158.509995,160.910004,157.380005,160.589996,160.511078,526300
2018-04-27,160.610001,162.339996,159.979996,160.509995,160.431137,601200
2018-04-30,160.929993,161.440002,159.669998,159.669998,159.591537,618700
2018-05-01,158.750000,159.559998,155.000000,155.360001,155.283646,973200
2018-05-02,154.360001,154.979996,150.880005,152.259995,152.185165,1476300
2018-05-03,151.100006,152.580002,150.250000,151.460007,151.385574,1084300
2018-05-04,151.309998,152.830002,149.149994,152.270004,152.195175,1027200
2018-05-07,152.169998,152.570007,149.759995,151.520004,151.445541,837500
2018-05-08,151.660004,152.610001,150.699997,151.710007,151.635452,850400
2018-05-09,151.710007,153.339996,151.369995,153.059998,152.984787,750100
2018-05-10,153.449997,153.979996,151.949997,153.000000,152.924805,722000
2018-05-11,153.250000,153.899994,152.460007,153.190002,153.114716,492400
2018-05-14,153.520004,155.279999,152.919998,154.320007,154.244171,760600
2018-05-15,153.910004,156.110001,153.050003,154.610001,154.534042,605300
2018-05-16,155.000000,156.630005,154.039993,155.210007,155.171875,759500
2018-05-17,154.639999,158.250000,154.020004,156.240005,156.201614,1037800
2018-05-18,155.490005,155.889999,153.960007,155.110001,155.071884,607000
2018-05-21,155.529999,156.460007,154.309998,154.539993,154.502029,718200
2018-05-22,155.399994,155.880005,153.929993,154.619995,154.582001,970000
2018-05-23,154.380005,158.919998,154.229996,158.039993,158.001160,1010800
2018-05-24,157.600006,159.059998,156.860001,158.539993,158.501038,577400
2018-05-25,157.960007,158.869995,157.250000,157.820007,157.781235,565900
2018-05-29,156.649994,157.399994,154.770004,155.110001,155.071884,1276500
2018-05-30,156.000000,157.009995,155.369995,155.500000,155.461792,2218100
2018-05-31,155.750000,160.460007,155.039993,160.000000,159.960693,2821700
2018-06-01,162.000000,162.490005,157.720001,158.960007,158.920944,1268400
2018-06-04,159.100006,159.830002,157.259995,159.830002,159.790726,911300
2018-06-05,159.850006,161.190002,158.800003,160.960007,160.920456,947400
2018-06-06,161.539993,164.500000,160.699997,164.399994,164.359604,1124400
2018-06-07,165.000000,167.699997,164.600006,165.110001,165.069427,969700
2018-06-08,165.000000,168.270004,164.259995,168.160004,168.118683,837200
2018-06-11,168.520004,169.220001,166.380005,166.500000,166.459091,562200
2018-06-12,166.449997,167.410004,165.559998,166.210007,166.169174,677500
2018-06-13,165.929993,166.410004,162.000000,162.300003,162.260132,878100
2018-06-14,162.440002,162.440002,159.979996,160.240005,160.200638,1107200
2018-06-15,159.729996,161.600006,159.570007,161.410004,161.370346,987900
2018-06-18,160.610001,164.009995,160.460007,163.610001,163.569809,758400
2018-06-19,161.679993,162.460007,159.500000,160.389999,160.350586,985500
2018-06-20,160.449997,160.740005,156.639999,157.350006,157.311340,931100
2018-06-21,157.139999,157.509995,154.020004,154.399994,154.362061,1089800
2018-06-22,155.229996,155.240005,152.029999,152.080002,152.042633,1493300
2018-06-25,150.699997,150.979996,148.800003,149.750000,149.713211,1244400
2018-06-26,151.500000,155.000000,151.479996,153.830002,153.792206,1597300
2018-06-27,153.410004,155.660004,150.869995,151.699997,151.662720,1049100
2018-06-28,150.630005,151.979996,149.330002,151.369995,151.332809,878900
2018-06-29,152.229996,154.759995,149.639999,149.720001,149.683212,960700
2018-07-02,148.289993,148.669998,146.729996,148.529999,148.493500,828300
2018-07-03,148.529999,148.949997,145.639999,145.869995,145.834152,511400
2018-07-05,146.910004,147.320007,144.470001,145.820007,145.784180,1009100
2018-07-06,145.649994,147.660004,145.539993,146.419998,146.384018,618700
2018-07-09,146.490005,150.110001,146.490005,149.660004,149.623230,1199800
2018-07-10,149.919998,151.479996,149.000000,151.309998,151.272827,996100
2018-07-11,149.800003,149.990005,147.070007,147.619995,147.583725,1097800
2018-07-12,148.429993,148.960007,147.860001,148.210007,148.173599,717000
2018-07-13,148.119995,149.860001,147.429993,148.270004,148.233582,471700
2018-07-16,148.490005,149.440002,147.899994,148.000000,147.963638,927300
2018-07-17,148.250000,152.320007,148.250000,151.490005,151.452789,1281300
2018-07-18,150.789993,152.119995,150.339996,151.779999,151.742706,846000
2018-07-19,151.830002,154.240005,151.440002,153.550003,153.512283,734600
2018-07-20,154.000000,156.399994,153.539993,154.470001,154.432053,977700
2018-07-23,155.369995,156.580002,154.229996,155.369995,155.331818,1065600
2018-07-24,155.279999,156.369995,153.520004,153.979996,153.942169,1028800
2018-07-25,153.550003,157.039993,153.550003,156.990005,156.951431,709300
2018-07-26,157.369995,159.839996,156.220001,157.500000,157.461304,973000
2018-07-27,157.600006,158.029999,153.179993,154.080002,154.042145,518300
2018-07-30,153.529999,154.169998,152.360001,153.300003,153.262344,724400
2018-07-31,155.000000,155.850006,151.720001,153.520004,153.482285,839800
2018-08-01,152.910004,154.410004,150.009995,150.169998,150.133102,668500
2018-08-02,149.160004,150.860001,147.419998,150.789993,150.752945,730400
2018-08-03,150.710007,151.690002,150.250000,150.850006,150.812943,479000
2018-08-06,150.470001,152.669998,149.339996,152.050003,152.012650,657300
2018-08-07,152.729996,154.169998,152.089996,153.729996,153.692230,635700
2018-08-08,154.179993,154.979996,153.539993,154.110001,154.072144,489500
2018-08-09,154.130005,157.630005,153.289993,156.179993,156.141617,652800
2018-08-10,154.949997,155.979996,153.259995,153.740005,153.702240,789800
2018-08-13,154.490005,154.500000,152.500000,153.240005,153.202362,433000
2018-08-14,152.919998,154.210007,151.869995,154.020004,153.982162,726800
2018-08-15,153.380005,153.380005,147.539993,148.539993,148.503494,724300
2018-08-16,149.020004,149.759995,147.710007,148.250000,148.213577,610800
2018-08-17,148.589996,150.089996,147.889999,149.190002,149.153351,816800
2018-08-20,150.279999,151.770004,149.860001,151.559998,151.522766,846400
2018-08-21,152.220001,153.990005,151.690002,152.550003,152.512527,1132300
2018-08-22,152.130005,156.339996,152.130005,154.690002,154.651993,1137600
2018-08-23,154.419998,156.089996,153.539993,153.979996,153.942169,873400
2018-08-24,153.880005,154.839996,151.610001,154.529999,154.492035,919300
2018-08-27,155.619995,156.589996,153.690002,154.660004,154.622009,897300
2018-08-28,155.339996,157.199997,153.690002,155.940002,155.940002,1026500
2018-08-29,155.279999,157.110001,153.059998,156.669998,156.669998,1989300
2018-08-30,156.000000,156.470001,141.000000,141.669998,141.669998,5233600
2018-08-31,142.289993,144.309998,140.250000,143.160004,143.160004,2709000
2018-09-04,142.350006,143.080002,136.300003,136.429993,136.429993,2526600
2018-09-05,136.279999,137.279999,134.789993,136.940002,136.940002,2004700
2018-09-06,137.729996,140.460007,136.220001,136.399994,136.399994,1908300
2018-09-07,135.539993,136.070007,131.600006,132.550003,132.550003,2113400
2018-09-10,132.830002,136.820007,132.779999,136.559998,136.559998,1599000
2018-09-11,136.350006,138.429993,135.339996,138.320007,138.320007,1617400
2018-09-12,138.210007,139.850006,137.619995,139.589996,139.589996,1109200
2018-09-13,140.160004,141.550003,139.240005,139.679993,139.679993,905600
2018-09-14,139.990005,140.839996,138.000000,139.539993,139.539993,1093700
2018-09-17,139.110001,139.699997,138.029999,138.610001,138.610001,950200
2018-09-18,138.690002,139.589996,137.229996,137.800003,137.800003,1069100
2018-09-19,138.529999,139.119995,137.020004,139.050003,139.050003,1040000
2018-09-20,141.210007,142.919998,140.229996,142.570007,142.570007,1350800
2018-09-24,140.979996,141.479996,139.710007,140.029999,140.029999,258293
