Gmt time,Open,High,Low,Close,Volume
16.02.2017 03:00:00.000,3.66269,3.66312,3.66006,3.66032,1203.47
16.02.2017 04:00:00.000,3.66031,3.66143,3.65979,3.66046,512.94
16.02.2017 05:00:00.000,3.66040,3.66207,3.65929,3.66171,1335.73
16.02.2017 06:00:00.000,3.66171,3.67614,3.65821,3.67307,5189.7202
16.02.2017 07:00:00.000,3.67283,3.67475,3.66646,3.67236,5732.8701
16.02.2017 08:00:00.000,3.67236,3.67794,3.66128,3.67761,6558.4302
16.02.2017 09:00:00.000,3.67744,3.68807,3.67542,3.68178,6738.1699
16.02.2017 10:00:00.000,3.68176,3.68515,3.67403,3.67676,6157.21
16.02.2017 11:00:00.000,3.67676,3.67980,3.67265,3.67265,4036.5801
16.02.2017 12:00:00.000,3.67265,3.67309,3.66517,3.66744,4712.9102
16.02.2017 13:00:00.000,3.66742,3.66831,3.66097,3.66831,5832.3198
16.02.2017 14:00:00.000,3.66835,3.66941,3.65197,3.65275,6274.5601
16.02.2017 15:00:00.000,3.65269,3.66485,3.64977,3.66398,5537.5098
16.02.2017 16:00:00.000,3.66398,3.67674,3.65676,3.67253,7526.9399
16.02.2017 17:00:00.000,3.67252,3.67255,3.66209,3.66238,4992.6201
16.02.2017 18:00:00.000,3.66236,3.66319,3.65617,3.65682,2499.28
16.02.2017 19:00:00.000,3.65683,3.66448,3.65611,3.66431,2829.6899
16.02.2017 20:00:00.000,3.66417,3.66472,3.66278,3.66448,1135.24
16.02.2017 21:00:00.000,3.66449,3.67603,3.66436,3.67108,2952.1799
16.02.2017 22:00:00.000,3.67109,3.67109,3.67109,3.67109,0.75
16.02.2017 23:00:00.000,3.67368,3.67371,3.67148,3.67214,6480.25
17.02.2017 00:00:00.000,3.67248,3.67676,3.67126,3.67431,5131.1099
17.02.2017 01:00:00.000,3.67429,3.67430,3.67128,3.67197,908.69
17.02.2017 02:00:00.000,3.67195,3.67217,3.67177,3.67183,443.22
17.02.2017 03:00:00.000,3.67183,3.67189,3.67137,3.67168,445.2
17.02.2017 04:00:00.000,3.67168,3.67169,3.66970,3.67129,696.24
17.02.2017 05:00:00.000,3.67129,3.67224,3.66873,3.66961,1885.2
17.02.2017 06:00:00.000,3.66961,3.67244,3.66450,3.66663,3001.4099
17.02.2017 07:00:00.000,3.66663,3.66822,3.65832,3.66617,5608.6099
17.02.2017 08:00:00.000,3.66621,3.67680,3.66362,3.67441,5406.6602
17.02.2017 09:00:00.000,3.67439,3.68090,3.66877,3.67965,6515.2402
17.02.2017 10:00:00.000,3.67965,3.68217,3.67227,3.67589,6121.0601
17.02.2017 11:00:00.000,3.67589,3.67735,3.67072,3.67458,4673.73
17.02.2017 12:00:00.000,3.67453,3.67644,3.67177,3.67186,4125.71
17.02.2017 13:00:00.000,3.67186,3.67736,3.67125,3.67205,4351.1699
17.02.2017 14:00:00.000,3.67203,3.67239,3.64121,3.65314,9847.0303
17.02.2017 15:00:00.000,3.65318,3.65339,3.62946,3.63954,9018.7695
17.02.2017 16:00:00.000,3.63950,3.64349,3.63626,3.63902,3675
17.02.2017 17:00:00.000,3.63907,3.64382,3.63849,3.64377,1854.29
17.02.2017 18:00:00.000,3.64376,3.64377,3.63455,3.63462,2393.98
17.02.2017 19:00:00.000,3.63459,3.63556,3.62998,3.62998,3779.0601
17.02.2017 20:00:00.000,3.62993,3.63291,3.62798,3.63291,2094.77
17.02.2017 21:00:00.000,3.63298,3.63579,3.62687,3.63414,746.22
17.02.2017 22:00:00.000,3.63414,3.63414,3.63414,3.63414,0
17.02.2017 23:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 00:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 01:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 02:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 03:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 04:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 05:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 06:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 07:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 08:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 09:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 10:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 11:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 12:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 13:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 14:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 15:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 16:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 17:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 18:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 19:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 20:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 21:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 22:00:00.000,3.63414,3.63414,3.63414,3.63414,0
18.02.2017 23:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 00:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 01:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 02:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 03:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 04:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 05:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 06:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 07:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 08:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 09:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 10:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 11:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 12:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 13:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 14:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 15:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 16:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 17:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 18:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 19:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 20:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 21:00:00.000,3.63414,3.63414,3.63414,3.63414,0
19.02.2017 22:00:00.000,3.63553,3.63838,3.63448,3.63805,82.99
19.02.2017 23:00:00.000,3.63466,3.63493,3.63416,3.63440,997.57
20.02.2017 00:00:00.000,3.63427,3.63458,3.63244,3.63431,4638.8701
20.02.2017 01:00:00.000,3.63427,3.63459,3.63277,3.63303,5318.5
20.02.2017 02:00:00.000,3.63208,3.63238,3.63099,3.63198,1636
20.02.2017 03:00:00.000,3.63201,3.63222,3.63030,3.63035,731.5
20.02.2017 04:00:00.000,3.63034,3.63042,3.62477,3.62553,910.86
20.02.2017 05:00:00.000,3.62552,3.62582,3.62035,3.62483,2631.3101
20.02.2017 06:00:00.000,3.62479,3.63200,3.62286,3.62373,3513.77
20.02.2017 07:00:00.000,3.62355,3.62534,3.61409,3.61892,5245.2998
20.02.2017 08:00:00.000,3.61894,3.62293,3.61454,3.61908,4260.25
20.02.2017 09:00:00.000,3.61907,3.63771,3.61844,3.63251,4667.77
20.02.2017 10:00:00.000,3.63251,3.63771,3.63072,3.63318,4676.7002
20.02.2017 11:00:00.000,3.63315,3.63448,3.63074,3.63164,2452.01
20.02.2017 12:00:00.000,3.63165,3.63199,3.62621,3.62930,2749.7
20.02.2017 13:00:00.000,3.62932,3.63012,3.62244,3.62744,2411.46
20.02.2017 14:00:00.000,3.62738,3.62752,3.62134,3.62509,3226.8701
20.02.2017 15:00:00.000,3.62519,3.62528,3.61964,3.62086,1430.78
20.02.2017 16:00:00.000,3.62084,3.62765,3.61881,3.62384,1320.96
20.02.2017 17:00:00.000,3.62382,3.62911,3.62261,3.62282,1987.1801
20.02.2017 18:00:00.000,3.62265,3.62310,3.62016,3.62214,808.87
20.02.2017 19:00:00.000,3.62259,3.62497,3.62211,3.62483,515.65
20.02.2017 20:00:00.000,3.62476,3.62502,3.62404,3.62480,1077.51
20.02.2017 21:00:00.000,3.62485,3.62765,3.62476,3.62695,690.82
20.02.2017 22:00:00.000,3.62677,3.62889,3.62571,3.62667,381.64
20.02.2017 23:00:00.000,3.62668,3.62668,3.62613,3.62656,634.86
21.02.2017 00:00:00.000,3.62656,3.62962,3.62522,3.62962,3364.3401
21.02.2017 01:00:00.000,3.62961,3.63329,3.62939,3.63246,2336.5601
21.02.2017 02:00:00.000,3.63237,3.63412,3.63222,3.63406,1920.24
21.02.2017 03:00:00.000,3.63407,3.63511,3.63387,3.63389,760.56
21.02.2017 04:00:00.000,3.63393,3.63468,3.63165,3.63197,1231
21.02.2017 05:00:00.000,3.63198,3.63387,3.62857,3.63197,1617.91
21.02.2017 06:00:00.000,3.63199,3.63492,3.62831,3.62831,3019.73
21.02.2017 07:00:00.000,3.62831,3.63297,3.62411,3.62511,3353.6899
21.02.2017 08:00:00.000,3.62522,3.63009,3.61896,3.61981,5030.3799
21.02.2017 09:00:00.000,3.61978,3.62445,3.61568,3.62048,4242.48
21.02.2017 10:00:00.000,3.62046,3.62645,3.61741,3.62454,3295.8899
21.02.2017 11:00:00.000,3.62454,3.62866,3.62114,3.62176,4052.53
21.02.2017 12:00:00.000,3.62176,3.62908,3.62141,3.62443,3681.6101
21.02.2017 13:00:00.000,3.62442,3.63350,3.62429,3.62958,3258.6299
21.02.2017 14:00:00.000,3.62956,3.63571,3.62443,3.62946,5147.73
21.02.2017 15:00:00.000,3.62947,3.63243,3.62385,3.63033,4169.8999
21.02.2017 16:00:00.000,3.63034,3.63045,3.62204,3.62463,2617.4299
21.02.2017 17:00:00.000,3.62464,3.63025,3.62399,3.62433,1736.33
21.02.2017 18:00:00.000,3.62448,3.62892,3.62430,3.62847,1372.21
21.02.2017 19:00:00.000,3.62847,3.62923,3.62364,3.62404,1585.97
21.02.2017 20:00:00.000,3.62402,3.62437,3.61841,3.62101,1275.01
21.02.2017 21:00:00.000,3.62101,3.62376,3.61933,3.62287,1317.1899
21.02.2017 22:00:00.000,3.62348,3.62422,3.62107,3.62139,198.37
21.02.2017 23:00:00.000,3.62140,3.62708,3.61963,3.62707,5602.2598
22.02.2017 00:00:00.000,3.62707,3.62712,3.62572,3.62663,1657.5
22.02.2017 01:00:00.000,3.62674,3.62677,3.62503,3.62529,1166.01
22.02.2017 02:00:00.000,3.62527,3.62546,3.62467,3.62494,578
22.02.2017 03:00:00.000,3.62490,3.62534,3.62355,3.62412,1173
22.02.2017 04:00:00.000,3.62401,3.62469,3.62321,3.62362,722.35
22.02.2017 05:00:00.000,3.62361,3.62404,3.62060,3.62102,1096.01
22.02.2017 06:00:00.000,3.62100,3.62261,3.61437,3.61780,3376.4099
22.02.2017 07:00:00.000,3.61790,3.61794,3.60833,3.61374,4693.4702
22.02.2017 08:00:00.000,3.61377,3.61774,3.60879,3.61566,5700.8799
22.02.2017 09:00:00.000,3.61573,3.62149,3.61240,3.61828,3572.1101
22.02.2017 10:00:00.000,3.61829,3.61835,3.61294,3.61684,3122.6101
22.02.2017 11:00:00.000,3.61682,3.61788,3.60628,3.60979,4670.1099
22.02.2017 12:00:00.000,3.60981,3.60987,3.59804,3.59877,5959.4302
22.02.2017 13:00:00.000,3.59875,3.61059,3.59870,3.61037,4627.25
22.02.2017 14:00:00.000,3.61037,3.61223,3.60194,3.60414,4785.71
22.02.2017 15:00:00.000,3.60414,3.60624,3.59517,3.59524,7113.7202
22.02.2017 16:00:00.000,3.59537,3.59742,3.59063,3.59195,4105.1499
22.02.2017 17:00:00.000,3.59202,3.59995,3.59195,3.59983,2596.29
22.02.2017 18:00:00.000,3.59984,3.60298,3.59912,3.60296,1567.37
22.02.2017 19:00:00.000,3.60283,3.60352,3.58177,3.58353,3950.5801
22.02.2017 20:00:00.000,3.58347,3.58378,3.58053,3.58115,989.15
22.02.2017 21:00:00.000,3.58096,3.58361,3.57878,3.58361,1191.21
22.02.2017 22:00:00.000,3.58361,3.58362,3.57978,3.58214,497.44
22.02.2017 23:00:00.000,3.58216,3.58468,3.58081,3.58449,1643.34
23.02.2017 00:00:00.000,3.58432,3.58476,3.58422,3.58455,1678.36
23.02.2017 01:00:00.000,3.58460,3.58476,3.58237,3.58239,1209.12
23.02.2017 02:00:00.000,3.58237,3.58262,3.58147,3.58172,502.68
23.02.2017 03:00:00.000,3.58167,3.58194,3.58044,3.58056,754.84
23.02.2017 04:00:00.000,3.58053,3.58165,3.58053,3.58107,852.31
23.02.2017 05:00:00.000,3.58117,3.58830,3.57955,3.58830,1791.48
23.02.2017 06:00:00.000,3.58835,3.59047,3.58207,3.58349,3184.3201
23.02.2017 07:00:00.000,3.58321,3.58809,3.57153,3.57306,4788.3301
23.02.2017 08:00:00.000,3.57306,3.58491,3.57184,3.58244,5746.9399
23.02.2017 09:00:00.000,3.58245,3.58585,3.57992,3.57997,3406.26
23.02.2017 10:00:00.000,3.57997,3.58158,3.57487,3.58135,3183.1201
23.02.2017 11:00:00.000,3.58129,3.58129,3.57645,3.57730,3893.8701
23.02.2017 12:00:00.000,3.57730,3.58048,3.57111,3.57537,5444.0898
23.02.2017 13:00:00.000,3.57537,3.57755,3.56580,3.56756,5234.2402
23.02.2017 14:00:00.000,3.56757,3.56775,3.55631,3.56183,6151.3198
23.02.2017 15:00:00.000,3.56183,3.57082,3.56115,3.56168,4844
23.02.2017 16:00:00.000,3.56168,3.56844,3.55948,3.56330,5014.6699
23.02.2017 17:00:00.000,3.56345,3.56936,3.56092,3.56799,3834.8101
23.02.2017 18:00:00.000,3.56814,3.57185,3.56755,3.57041,1915.04
23.02.2017 19:00:00.000,3.57035,3.57074,3.56684,3.56846,1998.26
23.02.2017 20:00:00.000,3.56855,3.57209,3.56743,3.57168,496.56
23.02.2017 21:00:00.000,3.57167,3.57249,3.57031,3.57211,612.03
23.02.2017 22:00:00.000,3.57244,3.57554,3.57244,3.57357,318.11
23.02.2017 23:00:00.000,3.57418,3.57434,3.57179,3.57271,1792.87
24.02.2017 00:00:00.000,3.57271,3.57479,3.56817,3.57272,1336.87
24.02.2017 01:00:00.000,3.57272,3.57479,3.57268,3.57467,757.35
24.02.2017 02:00:00.000,3.57451,3.57509,3.57195,3.57440,1043.14
24.02.2017 03:00:00.000,3.57440,3.57512,3.57104,3.57311,1501.01
24.02.2017 04:00:00.000,3.57314,3.57638,3.57188,3.57623,926.2
24.02.2017 05:00:00.000,3.57638,3.57939,3.57187,3.57353,2242.1201
24.02.2017 06:00:00.000,3.57344,3.57406,3.56656,3.56866,3191.02
24.02.2017 07:00:00.000,3.56854,3.57214,3.56711,3.56875,2858.6299
24.02.2017 08:00:00.000,3.56867,3.57951,3.56795,3.57897,4852.8901
24.02.2017 09:00:00.000,3.57902,3.58353,3.57193,3.57600,5418.8701
24.02.2017 10:00:00.000,3.57600,3.57951,3.57328,3.57725,3746.5901
24.02.2017 11:00:00.000,3.57725,3.58347,3.57527,3.58123,4250.1099
24.02.2017 12:00:00.000,3.58125,3.58783,3.57936,3.58177,4539.3599
24.02.2017 13:00:00.000,3.58179,3.58885,3.57932,3.58853,4437.3501
24.02.2017 14:00:00.000,3.58853,3.59553,3.58674,3.58799,4764.04
24.02.2017 15:00:00.000,3.58792,3.59639,3.58657,3.59541,4585.2402
24.02.2017 16:00:00.000,3.59541,3.60269,3.59249,3.59824,4345.3501
24.02.2017 17:00:00.000,3.59829,3.59894,3.59152,3.59852,3059.3799
24.02.2017 18:00:00.000,3.59859,3.60391,3.59811,3.60285,1828.5
24.02.2017 19:00:00.000,3.60286,3.60387,3.60157,3.60338,2129.45
24.02.2017 20:00:00.000,3.60337,3.60987,3.60230,3.60671,2731.77
24.02.2017 21:00:00.000,3.60671,3.61058,3.60608,3.61006,909.99
24.02.2017 22:00:00.000,3.61006,3.61006,3.61006,3.61006,0
24.02.2017 23:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 00:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 01:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 02:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 03:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 04:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 05:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 06:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 07:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 08:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 09:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 10:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 11:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 12:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 13:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 14:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 15:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 16:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 17:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 18:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 19:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 20:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 21:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 22:00:00.000,3.61006,3.61006,3.61006,3.61006,0
25.02.2017 23:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 00:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 01:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 02:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 03:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 04:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 05:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 06:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 07:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 08:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 09:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 10:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 11:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 12:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 13:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 14:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 15:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 16:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 17:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 18:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 19:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 20:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 21:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 22:00:00.000,3.61006,3.61006,3.61006,3.61006,0
26.02.2017 23:00:00.000,3.60945,3.60959,3.60066,3.60384,3023.49
27.02.2017 00:00:00.000,3.60384,3.60889,3.60113,3.60248,4255.6602
27.02.2017 01:00:00.000,3.60237,3.60544,3.59673,3.59733,5234.5298
27.02.2017 02:00:00.000,3.59731,3.59904,3.59674,3.59860,2469
27.02.2017 03:00:00.000,3.59865,3.60136,3.59822,3.60058,3487.49
27.02.2017 04:00:00.000,3.60062,3.60071,3.59670,3.59696,1721.75
27.02.2017 05:00:00.000,3.59695,3.60485,3.59474,3.60221,1226.09
27.02.2017 06:00:00.000,3.60221,3.60266,3.59278,3.59454,2488.0601
27.02.2017 07:00:00.000,3.58575,3.58720,3.58320,3.58645,288
27.02.2017 08:00:00.000,3.58636,3.58713,3.58179,3.58696,949
27.02.2017 09:00:00.000,3.58998,3.59403,3.58844,3.59048,3435.97
27.02.2017 10:00:00.000,3.59048,3.59462,3.58778,3.59421,3004.97
27.02.2017 11:00:00.000,3.59422,3.60541,3.59384,3.60143,5328.3301
27.02.2017 12:00:00.000,3.60137,3.60450,3.59658,3.60249,4657.6499
27.02.2017 13:00:00.000,3.60249,3.60251,3.59415,3.59586,3712.6699
27.02.2017 14:00:00.000,3.59591,3.59925,3.59049,3.59918,4642.48
27.02.2017 15:00:00.000,3.59918,3.60170,3.59585,3.59655,3862.72
27.02.2017 16:00:00.000,3.59656,3.59691,3.58919,3.59177,4229.8301
27.02.2017 17:00:00.000,3.59187,3.59973,3.59094,3.59972,1824.15
27.02.2017 18:00:00.000,3.59973,3.60734,3.59808,3.60580,3385.46
27.02.2017 19:00:00.000,3.60580,3.60934,3.60500,3.60777,3493.8601
27.02.2017 20:00:00.000,3.60774,3.60962,3.60773,3.60904,1642.78
27.02.2017 21:00:00.000,3.60893,3.61000,3.60880,3.60991,580.86
27.02.2017 22:00:00.000,3.60972,3.61176,3.60882,3.60964,215.37
27.02.2017 23:00:00.000,3.60956,3.60956,3.60912,3.60917,394.17
28.02.2017 00:00:00.000,3.60917,3.61011,3.60892,3.60904,510.45
28.02.2017 01:00:00.000,3.60918,3.60919,3.60804,3.60873,392.62
28.02.2017 02:00:00.000,3.60872,3.60904,3.60860,3.60886,667.65
28.02.2017 03:00:00.000,3.60885,3.60889,3.60803,3.60873,1044.28
28.02.2017 04:00:00.000,3.60873,3.60893,3.60851,3.60863,436.83
28.02.2017 05:00:00.000,3.60863,3.60882,3.60594,3.60675,564.21
28.02.2017 06:00:00.000,3.60674,3.60706,3.59890,3.60701,2781.3501
28.02.2017 07:00:00.000,3.60707,3.61718,3.60337,3.61502,4730.52
28.02.2017 08:00:00.000,3.61502,3.61855,3.60755,3.61000,4734.79
28.02.2017 09:00:00.000,3.60997,3.61397,3.60663,3.61062,3652.8701
28.02.2017 10:00:00.000,3.61062,3.61616,3.60736,3.61616,2664.8701
28.02.2017 11:00:00.000,3.61616,3.61852,3.60930,3.61575,3736.71
28.02.2017 12:00:00.000,3.61578,3.62770,3.61098,3.62666,5778.6699
28.02.2017 13:00:00.000,3.62666,3.62678,3.61415,3.61917,4558.1802
28.02.2017 14:00:00.000,3.61917,3.62791,3.61725,3.62538,3560.71
28.02.2017 15:00:00.000,3.62550,3.63377,3.62181,3.62979,5013.1899
28.02.2017 16:00:00.000,3.62961,3.63413,3.62668,3.63318,3941.8
28.02.2017 17:00:00.000,3.63322,3.63963,3.62918,3.63532,4498.3501
28.02.2017 18:00:00.000,3.63528,3.63833,3.63453,3.63472,3934.49
28.02.2017 19:00:00.000,3.63473,3.63692,3.63303,3.63578,2236.0601
28.02.2017 20:00:00.000,3.63578,3.64070,3.63526,3.63969,3271.0601
28.02.2017 21:00:00.000,3.63975,3.64970,3.63906,3.64873,2172.5701
28.02.2017 22:00:00.000,3.64913,3.65203,3.64679,3.64903,453.6
28.02.2017 23:00:00.000,3.64903,3.64948,3.64309,3.64614,5037.1499
01.03.2017 00:00:00.000,3.64614,3.64969,3.64593,3.64910,1856.58
01.03.2017 01:00:00.000,3.64907,3.65302,3.64786,3.65217,2059.6499
01.03.2017 02:00:00.000,3.65217,3.65267,3.64578,3.64714,2644.0701
01.03.2017 03:00:00.000,3.64715,3.65764,3.64698,3.65607,3556.3201
01.03.2017 04:00:00.000,3.65608,3.65698,3.65464,3.65611,2335.0601
01.03.2017 05:00:00.000,3.65611,3.65611,3.64921,3.64926,1432.67
01.03.2017 06:00:00.000,3.64926,3.64954,3.63422,3.64111,5633.4502
01.03.2017 07:00:00.000,3.64101,3.64764,3.64036,3.64155,5615.7598
01.03.2017 08:00:00.000,3.64161,3.64421,3.63007,3.63246,4740.8101
01.03.2017 09:00:00.000,3.63246,3.63911,3.62683,3.63207,4815.2598
01.03.2017 10:00:00.000,3.63207,3.63716,3.62815,3.63219,3225.2
01.03.2017 11:00:00.000,3.63219,3.64012,3.62887,3.63669,4992.1201
01.03.2017 12:00:00.000,3.63662,3.65241,3.63524,3.65108,4069.3101
01.03.2017 13:00:00.000,3.65108,3.66939,3.64693,3.66737,7627.2798
01.03.2017 14:00:00.000,3.66734,3.67901,3.66309,3.66842,6100.73
01.03.2017 15:00:00.000,3.66842,3.67622,3.66127,3.66457,6606.7202
01.03.2017 16:00:00.000,3.66463,3.66934,3.65644,3.65951,6104.5
01.03.2017 17:00:00.000,3.65951,3.65957,3.64919,3.65070,3402.3899
01.03.2017 18:00:00.000,3.65070,3.66278,3.64999,3.65280,3373.8799
01.03.2017 19:00:00.000,3.65293,3.66117,3.65156,3.66083,1894.92
01.03.2017 20:00:00.000,3.66083,3.66169,3.65704,3.65713,1993.85
01.03.2017 21:00:00.000,3.65710,3.65792,3.65624,3.65656,567.14
01.03.2017 22:00:00.000,3.65619,3.65688,3.65092,3.65194,286.46
01.03.2017 23:00:00.000,3.65195,3.65424,3.65121,3.65312,1316.96
02.03.2017 00:00:00.000,3.65312,3.65800,3.65157,3.65764,1080.12
02.03.2017 01:00:00.000,3.65769,3.66020,3.65751,3.66015,607.28
02.03.2017 02:00:00.000,3.66015,3.66119,3.65989,3.66108,764.43
02.03.2017 03:00:00.000,3.66108,3.66142,3.65735,3.65749,625.5
02.03.2017 04:00:00.000,3.65749,3.65926,3.65738,3.65926,1398.85
02.03.2017 05:00:00.000,3.65926,3.66068,3.65893,3.65929,720.58
02.03.2017 06:00:00.000,3.65929,3.67873,3.65786,3.67828,3274.55
02.03.2017 07:00:00.000,3.67820,3.67886,3.66759,3.67714,3086.6499
02.03.2017 08:00:00.000,3.67719,3.69796,3.67605,3.69796,7362.3301
02.03.2017 09:00:00.000,3.69796,3.69992,3.68835,3.69294,5268.1099
02.03.2017 10:00:00.000,3.69296,3.69628,3.68497,3.69087,5366.2998
02.03.2017 11:00:00.000,3.69087,3.69609,3.67967,3.68067,4454.7598
02.03.2017 12:00:00.000,3.68069,3.69880,3.68053,3.69698,6678.0801
02.03.2017 13:00:00.000,3.69698,3.71082,3.69569,3.69772,6781.2998
02.03.2017 14:00:00.000,3.69777,3.71599,3.69774,3.71088,4484.5498
02.03.2017 15:00:00.000,3.71087,3.71419,3.70225,3.70352,3744.3101
02.03.2017 16:00:00.000,3.70352,3.71755,3.70337,3.71481,5441.54
02.03.2017 17:00:00.000,3.71484,3.72164,3.71065,3.72110,1936.73
02.03.2017 18:00:00.000,3.72110,3.73212,3.72110,3.72820,2196.23
02.03.2017 19:00:00.000,3.72820,3.73613,3.72818,3.73472,2272.72
02.03.2017 20:00:00.000,3.73472,3.73489,3.72777,3.72935,1137.8199
02.03.2017 21:00:00.000,3.72935,3.73262,3.72909,3.73189,884.72
